GEO ID,Province Code,City,Total,Motorized,Public,Active
59150362,59,Greater Vancouver,195.0,110.0,65.0,20.0
59150363,59,Greater Vancouver,205.0,120.0,50.0,25.0
59150364,59,Greater Vancouver,140.0,70.0,30.0,35.0
59150365,59,Greater Vancouver,180.0,105.0,30.0,35.0
59150366,59,Greater Vancouver,355.0,155.0,90.0,110.0
59150367,59,Greater Vancouver,550.0,305.0,150.0,95.0
59150368,59,Greater Vancouver,200.0,125.0,60.0,0.0
59150369,59,Greater Vancouver,225.0,125.0,70.0,15.0
59150371,59,Greater Vancouver,285.0,135.0,105.0,45.0
59150373,59,Greater Vancouver,235.0,150.0,20.0,60.0
59150375,59,Greater Vancouver,195.0,130.0,50.0,10.0
59150376,59,Greater Vancouver,120.0,60.0,20.0,20.0
59150377,59,Greater Vancouver,175.0,130.0,30.0,10.0
59150378,59,Greater Vancouver,300.0,215.0,55.0,30.0
59150379,59,Greater Vancouver,315.0,195.0,100.0,10.0
59150380,59,Greater Vancouver,275.0,175.0,90.0,10.0
59150381,59,Greater Vancouver,280.0,195.0,60.0,10.0
59150382,59,Greater Vancouver,245.0,130.0,65.0,50.0
59150383,59,Greater Vancouver,210.0,150.0,45.0,15.0
59150384,59,Greater Vancouver,220.0,145.0,40.0,25.0
59150385,59,Greater Vancouver,195.0,145.0,30.0,10.0
59150386,59,Greater Vancouver,170.0,120.0,40.0,0.0
59150387,59,Greater Vancouver,245.0,95.0,140.0,0.0
59150388,59,Greater Vancouver,365.0,220.0,110.0,10.0
59150389,59,Greater Vancouver,375.0,215.0,135.0,25.0
59150390,59,Greater Vancouver,230.0,190.0,40.0,0.0
59150391,59,Greater Vancouver,120.0,65.0,50.0,0.0
59150392,59,Greater Vancouver,185.0,130.0,40.0,10.0
59150393,59,Greater Vancouver,305.0,205.0,95.0,0.0
59150394,59,Greater Vancouver,200.0,110.0,70.0,10.0
59150395,59,Greater Vancouver,245.0,145.0,75.0,30.0
59150396,59,Greater Vancouver,135.0,50.0,80.0,0.0
59150397,59,Greater Vancouver,170.0,150.0,10.0,10.0
59150398,59,Greater Vancouver,185.0,135.0,50.0,0.0
59150399,59,Greater Vancouver,245.0,165.0,70.0,0.0
59150400,59,Greater Vancouver,355.0,215.0,115.0,10.0
59150401,59,Greater Vancouver,240.0,155.0,85.0,0.0
59150402,59,Greater Vancouver,275.0,180.0,75.0,15.0
59150403,59,Greater Vancouver,190.0,130.0,50.0,10.0
59150404,59,Greater Vancouver,250.0,160.0,65.0,25.0
59150405,59,Greater Vancouver,265.0,160.0,95.0,0.0
59150406,59,Greater Vancouver,225.0,165.0,50.0,0.0
59150407,59,Greater Vancouver,340.0,215.0,115.0,0.0
59150408,59,Greater Vancouver,280.0,165.0,85.0,25.0
59150409,59,Greater Vancouver,180.0,105.0,60.0,25.0
59150410,59,Greater Vancouver,265.0,170.0,70.0,20.0
59150412,59,Greater Vancouver,165.0,95.0,45.0,20.0
59150414,59,Greater Vancouver,255.0,155.0,80.0,15.0
59150415,59,Greater Vancouver,250.0,165.0,60.0,20.0
59150416,59,Greater Vancouver,240.0,185.0,45.0,0.0
59150417,59,Greater Vancouver,225.0,145.0,50.0,15.0
59150419,59,Greater Vancouver,135.0,90.0,35.0,0.0
59150420,59,Greater Vancouver,225.0,125.0,65.0,30.0
59150421,59,Greater Vancouver,220.0,140.0,80.0,0.0
59150422,59,Greater Vancouver,295.0,215.0,45.0,25.0
59150423,59,Greater Vancouver,105.0,75.0,25.0,0.0
59150424,59,Greater Vancouver,300.0,170.0,70.0,55.0
59150425,59,Greater Vancouver,205.0,105.0,65.0,25.0
59150426,59,Greater Vancouver,180.0,100.0,55.0,30.0
59150427,59,Greater Vancouver,205.0,145.0,40.0,10.0
59150428,59,Greater Vancouver,130.0,95.0,20.0,10.0
59150429,59,Greater Vancouver,205.0,145.0,45.0,10.0
59150430,59,Greater Vancouver,155.0,110.0,40.0,0.0
59150431,59,Greater Vancouver,260.0,145.0,100.0,10.0
59150432,59,Greater Vancouver,415.0,225.0,185.0,10.0
59150433,59,Greater Vancouver,190.0,135.0,40.0,15.0
59150434,59,Greater Vancouver,145.0,100.0,40.0,10.0
59150435,59,Greater Vancouver,295.0,180.0,95.0,10.0
59150436,59,Greater Vancouver,320.0,230.0,80.0,0.0
59150437,59,Greater Vancouver,485.0,315.0,160.0,0.0
59150438,59,Greater Vancouver,365.0,215.0,115.0,20.0
59150439,59,Greater Vancouver,155.0,135.0,15.0,0.0
59150440,59,Greater Vancouver,280.0,215.0,50.0,10.0
59150442,59,Greater Vancouver,215.0,165.0,40.0,0.0
59150443,59,Greater Vancouver,315.0,205.0,75.0,10.0
59150444,59,Greater Vancouver,285.0,225.0,40.0,10.0
59150445,59,Greater Vancouver,210.0,155.0,50.0,0.0
59150446,59,Greater Vancouver,230.0,170.0,45.0,0.0
59150447,59,Greater Vancouver,215.0,120.0,80.0,20.0
59150448,59,Greater Vancouver,265.0,145.0,100.0,10.0
59150449,59,Greater Vancouver,405.0,260.0,125.0,25.0
59150450,59,Greater Vancouver,225.0,165.0,60.0,0.0
59150451,59,Greater Vancouver,160.0,120.0,25.0,0.0
59150452,59,Greater Vancouver,185.0,145.0,30.0,10.0
59150453,59,Greater Vancouver,240.0,190.0,50.0,0.0
59150454,59,Greater Vancouver,215.0,170.0,35.0,0.0
59150455,59,Greater Vancouver,290.0,230.0,45.0,0.0
59150457,59,Greater Vancouver,310.0,185.0,70.0,25.0
59150459,59,Greater Vancouver,255.0,170.0,70.0,0.0
59150460,59,Greater Vancouver,235.0,185.0,50.0,0.0
59150461,59,Greater Vancouver,110.0,80.0,30.0,0.0
59150462,59,Greater Vancouver,190.0,145.0,30.0,0.0
59150463,59,Greater Vancouver,270.0,185.0,75.0,0.0
59150465,59,Greater Vancouver,175.0,115.0,55.0,0.0
59150466,59,Greater Vancouver,185.0,110.0,70.0,0.0
59150468,59,Greater Vancouver,265.0,235.0,25.0,10.0
59150469,59,Greater Vancouver,235.0,155.0,75.0,0.0
59150470,59,Greater Vancouver,220.0,145.0,75.0,0.0
59150471,59,Greater Vancouver,240.0,140.0,80.0,10.0
59150472,59,Greater Vancouver,205.0,155.0,50.0,0.0
59150473,59,Greater Vancouver,280.0,205.0,50.0,20.0
59150474,59,Greater Vancouver,305.0,165.0,125.0,15.0
59150475,59,Greater Vancouver,280.0,185.0,65.0,25.0
59150476,59,Greater Vancouver,420.0,195.0,180.0,45.0
59150477,59,Greater Vancouver,215.0,140.0,65.0,10.0
59150478,59,Greater Vancouver,420.0,280.0,110.0,25.0
59150479,59,Greater Vancouver,220.0,150.0,50.0,15.0
59150480,59,Greater Vancouver,240.0,135.0,95.0,0.0
59150481,59,Greater Vancouver,175.0,85.0,85.0,0.0
59150482,59,Greater Vancouver,380.0,235.0,105.0,25.0
59150483,59,Greater Vancouver,235.0,160.0,70.0,0.0
59150484,59,Greater Vancouver,350.0,215.0,110.0,25.0
59150485,59,Greater Vancouver,155.0,105.0,40.0,10.0
59150486,59,Greater Vancouver,85.0,80.0,10.0,0.0
59150487,59,Greater Vancouver,215.0,135.0,50.0,20.0
59150488,59,Greater Vancouver,745.0,435.0,280.0,25.0
59150489,59,Greater Vancouver,410.0,190.0,160.0,45.0
59150490,59,Greater Vancouver,160.0,115.0,25.0,25.0
59150491,59,Greater Vancouver,200.0,85.0,85.0,25.0
59150492,59,Greater Vancouver,220.0,155.0,45.0,25.0
59150493,59,Greater Vancouver,180.0,75.0,100.0,0.0
59150494,59,Greater Vancouver,170.0,80.0,70.0,20.0
59150495,59,Greater Vancouver,270.0,155.0,95.0,10.0
59150496,59,Greater Vancouver,275.0,145.0,105.0,20.0
59150497,59,Greater Vancouver,340.0,205.0,120.0,15.0
59150498,59,Greater Vancouver,305.0,150.0,135.0,10.0
59150499,59,Greater Vancouver,275.0,155.0,85.0,35.0
59150500,59,Greater Vancouver,400.0,205.0,135.0,60.0
59150503,59,Greater Vancouver,175.0,70.0,65.0,40.0
59150504,59,Greater Vancouver,365.0,265.0,55.0,30.0
59150505,59,Greater Vancouver,205.0,130.0,40.0,30.0
59150506,59,Greater Vancouver,90.0,85.0,0.0,0.0
59150507,59,Greater Vancouver,130.0,120.0,10.0,0.0
59150508,59,Greater Vancouver,120.0,110.0,10.0,0.0
59150509,59,Greater Vancouver,135.0,110.0,10.0,0.0
59150510,59,Greater Vancouver,95.0,85.0,0.0,0.0
59150511,59,Greater Vancouver,315.0,255.0,35.0,25.0
59150512,59,Greater Vancouver,100.0,85.0,0.0,0.0
59150513,59,Greater Vancouver,145.0,120.0,30.0,0.0
59150514,59,Greater Vancouver,135.0,85.0,25.0,0.0
59150515,59,Greater Vancouver,90.0,70.0,10.0,0.0
59150516,59,Greater Vancouver,130.0,120.0,0.0,0.0
59150517,59,Greater Vancouver,100.0,60.0,35.0,0.0
59150518,59,Greater Vancouver,100.0,55.0,35.0,0.0
59150519,59,Greater Vancouver,345.0,180.0,135.0,0.0
59150520,59,Greater Vancouver,335.0,180.0,100.0,50.0
59150521,59,Greater Vancouver,190.0,120.0,70.0,0.0
59150522,59,Greater Vancouver,225.0,175.0,40.0,0.0
59150523,59,Greater Vancouver,200.0,130.0,40.0,30.0
59150524,59,Greater Vancouver,175.0,130.0,25.0,0.0
59150526,59,Greater Vancouver,170.0,95.0,45.0,10.0
59150527,59,Greater Vancouver,340.0,200.0,115.0,0.0
59150529,59,Greater Vancouver,190.0,120.0,60.0,0.0
59150530,59,Greater Vancouver,210.0,125.0,65.0,10.0
59150531,59,Greater Vancouver,290.0,150.0,100.0,40.0
59150534,59,Greater Vancouver,280.0,185.0,70.0,15.0
59150535,59,Greater Vancouver,245.0,145.0,65.0,20.0
59150536,59,Greater Vancouver,130.0,80.0,20.0,20.0
59150537,59,Greater Vancouver,190.0,125.0,40.0,20.0
59150538,59,Greater Vancouver,240.0,135.0,30.0,40.0
59150539,59,Greater Vancouver,145.0,75.0,35.0,40.0
59150540,59,Greater Vancouver,260.0,145.0,100.0,15.0
59150541,59,Greater Vancouver,305.0,140.0,130.0,30.0
59150542,59,Greater Vancouver,190.0,85.0,90.0,20.0
59150543,59,Greater Vancouver,400.0,210.0,135.0,35.0
59150544,59,Greater Vancouver,145.0,85.0,45.0,20.0
59150545,59,Greater Vancouver,170.0,120.0,35.0,10.0
59150546,59,Greater Vancouver,175.0,145.0,25.0,0.0
59150547,59,Greater Vancouver,200.0,100.0,75.0,20.0
59150548,59,Greater Vancouver,85.0,60.0,20.0,0.0
59150549,59,Greater Vancouver,120.0,100.0,20.0,0.0
59150550,59,Greater Vancouver,100.0,80.0,10.0,0.0
59150551,59,Greater Vancouver,75.0,55.0,15.0,0.0
59150552,59,Greater Vancouver,115.0,90.0,15.0,0.0
59150553,59,Greater Vancouver,110.0,95.0,10.0,0.0
59150554,59,Greater Vancouver,95.0,85.0,0.0,15.0
59150555,59,Greater Vancouver,155.0,100.0,15.0,20.0
59150556,59,Greater Vancouver,245.0,135.0,70.0,45.0
59150557,59,Greater Vancouver,135.0,80.0,40.0,10.0
59150558,59,Greater Vancouver,240.0,130.0,60.0,35.0
59150559,59,Greater Vancouver,175.0,100.0,25.0,35.0
59150560,59,Greater Vancouver,150.0,95.0,35.0,10.0
59150561,59,Greater Vancouver,220.0,185.0,25.0,10.0
59150562,59,Greater Vancouver,110.0,75.0,10.0,0.0
59150563,59,Greater Vancouver,240.0,135.0,65.0,30.0
59150564,59,Greater Vancouver,190.0,145.0,15.0,20.0
59150565,59,Greater Vancouver,100.0,60.0,15.0,15.0
59150566,59,Greater Vancouver,160.0,110.0,25.0,20.0
59150567,59,Greater Vancouver,155.0,85.0,50.0,10.0
59150568,59,Greater Vancouver,180.0,125.0,35.0,20.0
59150569,59,Greater Vancouver,185.0,100.0,40.0,35.0
59150570,59,Greater Vancouver,175.0,85.0,50.0,35.0
59150571,59,Greater Vancouver,155.0,130.0,10.0,15.0
59150572,59,Greater Vancouver,90.0,65.0,15.0,0.0
59150573,59,Greater Vancouver,245.0,185.0,35.0,20.0
59150575,59,Greater Vancouver,165.0,95.0,35.0,20.0
59150577,59,Greater Vancouver,175.0,130.0,30.0,20.0
59150578,59,Greater Vancouver,155.0,140.0,10.0,0.0
59150579,59,Greater Vancouver,50.0,35.0,10.0,0.0
59150580,59,Greater Vancouver,115.0,95.0,15.0,0.0
59150581,59,Greater Vancouver,65.0,40.0,0.0,0.0
59150582,59,Greater Vancouver,80.0,55.0,20.0,0.0
59150583,59,Greater Vancouver,220.0,135.0,50.0,40.0
59150584,59,Greater Vancouver,130.0,90.0,10.0,30.0
59150585,59,Greater Vancouver,145.0,75.0,50.0,10.0
59150586,59,Greater Vancouver,220.0,85.0,55.0,75.0
59150587,59,Greater Vancouver,175.0,115.0,35.0,25.0
59150588,59,Greater Vancouver,190.0,100.0,45.0,35.0
59150589,59,Greater Vancouver,180.0,105.0,35.0,35.0
59150590,59,Greater Vancouver,155.0,100.0,20.0,35.0
59150591,59,Greater Vancouver,210.0,135.0,60.0,10.0
59150592,59,Greater Vancouver,150.0,90.0,25.0,20.0
59150593,59,Greater Vancouver,155.0,105.0,25.0,15.0
59150594,59,Greater Vancouver,180.0,80.0,30.0,65.0
59150595,59,Greater Vancouver,220.0,130.0,45.0,40.0
59150596,59,Greater Vancouver,135.0,75.0,45.0,10.0
59150597,59,Greater Vancouver,275.0,125.0,80.0,65.0
59150598,59,Greater Vancouver,210.0,105.0,40.0,55.0
59150599,59,Greater Vancouver,215.0,135.0,45.0,35.0
59150600,59,Greater Vancouver,100.0,75.0,10.0,10.0
59150601,59,Greater Vancouver,280.0,130.0,55.0,75.0
59150602,59,Greater Vancouver,195.0,95.0,25.0,70.0
59150603,59,Greater Vancouver,110.0,70.0,10.0,10.0
59150604,59,Greater Vancouver,215.0,110.0,55.0,45.0
59150605,59,Greater Vancouver,210.0,80.0,35.0,80.0
59150606,59,Greater Vancouver,195.0,100.0,35.0,60.0
59150607,59,Greater Vancouver,325.0,185.0,75.0,45.0
59150608,59,Greater Vancouver,215.0,95.0,55.0,40.0
59150609,59,Greater Vancouver,225.0,120.0,55.0,50.0
59150610,59,Greater Vancouver,270.0,115.0,90.0,70.0
59150611,59,Greater Vancouver,265.0,110.0,45.0,75.0
59150612,59,Greater Vancouver,190.0,70.0,45.0,65.0
59150613,59,Greater Vancouver,215.0,120.0,25.0,70.0
59150614,59,Greater Vancouver,275.0,135.0,60.0,75.0
59150615,59,Greater Vancouver,155.0,55.0,45.0,60.0
59150616,59,Greater Vancouver,265.0,115.0,45.0,100.0
59150617,59,Greater Vancouver,170.0,90.0,15.0,65.0
59150618,59,Greater Vancouver,310.0,130.0,65.0,110.0
59150619,59,Greater Vancouver,205.0,105.0,25.0,60.0
59150620,59,Greater Vancouver,160.0,65.0,50.0,45.0
59150621,59,Greater Vancouver,195.0,85.0,45.0,65.0
59150622,59,Greater Vancouver,190.0,80.0,50.0,55.0
59150623,59,Greater Vancouver,190.0,90.0,35.0,55.0
59150624,59,Greater Vancouver,290.0,145.0,55.0,90.0
59150625,59,Greater Vancouver,235.0,140.0,40.0,45.0
59150626,59,Greater Vancouver,245.0,100.0,55.0,80.0
59150627,59,Greater Vancouver,180.0,120.0,10.0,55.0
59150628,59,Greater Vancouver,230.0,145.0,45.0,30.0
59150629,59,Greater Vancouver,255.0,120.0,45.0,85.0
59150633,59,Greater Vancouver,265.0,130.0,60.0,55.0
59150634,59,Greater Vancouver,200.0,100.0,45.0,55.0
59150635,59,Greater Vancouver,265.0,170.0,30.0,50.0
59150636,59,Greater Vancouver,245.0,120.0,70.0,60.0
59150637,59,Greater Vancouver,230.0,125.0,35.0,65.0
59150638,59,Greater Vancouver,265.0,135.0,60.0,60.0
59150639,59,Greater Vancouver,190.0,105.0,15.0,50.0
59150640,59,Greater Vancouver,120.0,50.0,20.0,50.0
59150641,59,Greater Vancouver,305.0,125.0,55.0,115.0
59150642,59,Greater Vancouver,330.0,115.0,85.0,115.0
59150643,59,Greater Vancouver,270.0,130.0,55.0,50.0
59150644,59,Greater Vancouver,235.0,85.0,50.0,90.0
59150645,59,Greater Vancouver,145.0,85.0,20.0,45.0
59150646,59,Greater Vancouver,295.0,115.0,60.0,105.0
59150647,59,Greater Vancouver,230.0,115.0,20.0,90.0
59150648,59,Greater Vancouver,90.0,30.0,10.0,40.0
59150649,59,Greater Vancouver,250.0,125.0,20.0,105.0
59150650,59,Greater Vancouver,140.0,65.0,20.0,50.0
59150651,59,Greater Vancouver,185.0,65.0,45.0,60.0
59150652,59,Greater Vancouver,270.0,115.0,65.0,85.0
59150653,59,Greater Vancouver,310.0,145.0,65.0,90.0
59150654,59,Greater Vancouver,235.0,130.0,50.0,45.0
59150655,59,Greater Vancouver,140.0,75.0,30.0,40.0
59150656,59,Greater Vancouver,150.0,85.0,20.0,40.0
59150657,59,Greater Vancouver,170.0,100.0,35.0,35.0
59150658,59,Greater Vancouver,220.0,120.0,35.0,65.0
59150659,59,Greater Vancouver,165.0,115.0,25.0,20.0
59150660,59,Greater Vancouver,160.0,95.0,25.0,30.0
59150661,59,Greater Vancouver,110.0,85.0,15.0,10.0
59150662,59,Greater Vancouver,125.0,100.0,15.0,0.0
59150663,59,Greater Vancouver,75.0,75.0,0.0,0.0
59150664,59,Greater Vancouver,150.0,120.0,20.0,0.0
59150665,59,Greater Vancouver,90.0,70.0,0.0,0.0
59150666,59,Greater Vancouver,140.0,90.0,25.0,0.0
59150667,59,Greater Vancouver,145.0,90.0,30.0,20.0
59150668,59,Greater Vancouver,130.0,105.0,15.0,0.0
59150669,59,Greater Vancouver,85.0,45.0,25.0,10.0
59150670,59,Greater Vancouver,120.0,90.0,0.0,15.0
59150671,59,Greater Vancouver,100.0,80.0,10.0,0.0
59150672,59,Greater Vancouver,310.0,165.0,80.0,65.0
59150673,59,Greater Vancouver,335.0,175.0,75.0,80.0
59150674,59,Greater Vancouver,175.0,100.0,20.0,40.0
59150675,59,Greater Vancouver,245.0,95.0,75.0,60.0
59150676,59,Greater Vancouver,260.0,140.0,65.0,45.0
59150677,59,Greater Vancouver,195.0,105.0,50.0,30.0
59150678,59,Greater Vancouver,240.0,110.0,20.0,105.0
59150679,59,Greater Vancouver,145.0,60.0,50.0,35.0
59150680,59,Greater Vancouver,245.0,130.0,35.0,85.0
59150681,59,Greater Vancouver,175.0,95.0,20.0,50.0
59150682,59,Greater Vancouver,275.0,140.0,25.0,100.0
59150683,59,Greater Vancouver,215.0,140.0,35.0,40.0
59150684,59,Greater Vancouver,235.0,105.0,15.0,100.0
59150685,59,Greater Vancouver,370.0,215.0,55.0,95.0
59150686,59,Greater Vancouver,105.0,65.0,15.0,25.0
59150687,59,Greater Vancouver,155.0,90.0,35.0,20.0
59150688,59,Greater Vancouver,240.0,115.0,50.0,75.0
59150689,59,Greater Vancouver,135.0,75.0,40.0,20.0
59150690,59,Greater Vancouver,190.0,100.0,50.0,45.0
59150691,59,Greater Vancouver,175.0,100.0,35.0,35.0
59150692,59,Greater Vancouver,220.0,165.0,20.0,30.0
59150693,59,Greater Vancouver,160.0,120.0,20.0,10.0
59150694,59,Greater Vancouver,205.0,140.0,40.0,30.0
59150695,59,Greater Vancouver,155.0,100.0,15.0,40.0
59150696,59,Greater Vancouver,160.0,75.0,50.0,30.0
59150697,59,Greater Vancouver,215.0,135.0,60.0,15.0
59150698,59,Greater Vancouver,205.0,125.0,40.0,40.0
59150699,59,Greater Vancouver,210.0,90.0,100.0,10.0
59150700,59,Greater Vancouver,120.0,75.0,25.0,10.0
59150701,59,Greater Vancouver,225.0,115.0,20.0,85.0
59150702,59,Greater Vancouver,150.0,90.0,10.0,40.0
59150703,59,Greater Vancouver,175.0,95.0,50.0,15.0
59150704,59,Greater Vancouver,190.0,110.0,30.0,45.0
59150705,59,Greater Vancouver,275.0,155.0,40.0,75.0
59150706,59,Greater Vancouver,140.0,65.0,55.0,25.0
59150707,59,Greater Vancouver,160.0,75.0,55.0,30.0
59150708,59,Greater Vancouver,330.0,120.0,80.0,110.0
59150709,59,Greater Vancouver,935.0,410.0,210.0,290.0
59150710,59,Greater Vancouver,320.0,135.0,115.0,55.0
59150711,59,Greater Vancouver,395.0,180.0,105.0,95.0
59150712,59,Greater Vancouver,270.0,135.0,70.0,55.0
59150713,59,Greater Vancouver,180.0,110.0,20.0,50.0
59150714,59,Greater Vancouver,115.0,70.0,15.0,25.0
59150715,59,Greater Vancouver,180.0,70.0,70.0,35.0
59150716,59,Greater Vancouver,130.0,25.0,50.0,45.0
59150717,59,Greater Vancouver,130.0,70.0,50.0,0.0
