GEO ID,Province Code,City,Total,Motorized,Public,Active
2458,24,Longueuil,150395.0,117870.0,21135.0,8985.0
24580001,24,Longueuil,115.0,95.0,10.0,10.0
24580002,24,Longueuil,125.0,105.0,10.0,0.0
24580003,24,Longueuil,180.0,150.0,25.0,10.0
24580004,24,Longueuil,130.0,105.0,20.0,0.0
24580005,24,Longueuil,400.0,320.0,45.0,30.0
24580006,24,Longueuil,255.0,205.0,35.0,10.0
24580007,24,Longueuil,175.0,145.0,20.0,10.0
24580008,24,Longueuil,275.0,215.0,50.0,15.0
24580009,24,Longueuil,190.0,160.0,20.0,0.0
24580010,24,Longueuil,365.0,275.0,50.0,30.0
24580011,24,Longueuil,210.0,185.0,20.0,0.0
24580012,24,Longueuil,265.0,185.0,75.0,0.0
24580013,24,Longueuil,115.0,95.0,10.0,0.0
24580014,24,Longueuil,300.0,280.0,10.0,0.0
24580015,24,Longueuil,260.0,245.0,10.0,0.0
24580016,24,Longueuil,285.0,230.0,40.0,0.0
24580017,24,Longueuil,275.0,240.0,35.0,0.0
24580018,24,Longueuil,150.0,120.0,10.0,15.0
24580019,24,Longueuil,160.0,140.0,25.0,0.0
24580020,24,Longueuil,80.0,60.0,20.0,0.0
24580021,24,Longueuil,135.0,90.0,15.0,10.0
24580022,24,Longueuil,195.0,145.0,25.0,25.0
24580023,24,Longueuil,225.0,185.0,20.0,10.0
24580024,24,Longueuil,175.0,145.0,20.0,10.0
24580025,24,Longueuil,75.0,55.0,15.0,0.0
24580026,24,Longueuil,290.0,175.0,80.0,25.0
24580027,24,Longueuil,160.0,120.0,20.0,10.0
24580028,24,Longueuil,205.0,140.0,30.0,30.0
24580029,24,Longueuil,85.0,60.0,20.0,0.0
24580030,24,Longueuil,80.0,60.0,20.0,0.0
24580031,24,Longueuil,80.0,45.0,0.0,10.0
24580032,24,Longueuil,165.0,115.0,25.0,20.0
24580033,24,Longueuil,150.0,95.0,15.0,20.0
24580034,24,Longueuil,150.0,85.0,30.0,20.0
24580035,24,Longueuil,110.0,55.0,30.0,10.0
24580036,24,Longueuil,185.0,120.0,35.0,20.0
24580037,24,Longueuil,130.0,70.0,45.0,10.0
24580038,24,Longueuil,110.0,70.0,10.0,40.0
24580039,24,Longueuil,280.0,205.0,45.0,15.0
24580040,24,Longueuil,250.0,180.0,45.0,25.0
24580041,24,Longueuil,160.0,110.0,25.0,30.0
24580042,24,Longueuil,195.0,125.0,40.0,10.0
24580043,24,Longueuil,235.0,185.0,30.0,20.0
24580044,24,Longueuil,250.0,170.0,65.0,0.0
24580045,24,Longueuil,260.0,195.0,55.0,0.0
24580046,24,Longueuil,195.0,115.0,50.0,15.0
24580047,24,Longueuil,200.0,140.0,20.0,20.0
24580048,24,Longueuil,195.0,160.0,20.0,10.0
24580049,24,Longueuil,220.0,165.0,40.0,15.0
24580050,24,Longueuil,170.0,120.0,30.0,15.0
24580051,24,Longueuil,330.0,250.0,65.0,10.0
24580052,24,Longueuil,160.0,140.0,20.0,0.0
24580053,24,Longueuil,255.0,215.0,30.0,15.0
24580054,24,Longueuil,180.0,160.0,10.0,0.0
24580055,24,Longueuil,150.0,120.0,25.0,0.0
24580056,24,Longueuil,190.0,135.0,40.0,15.0
24580057,24,Longueuil,285.0,195.0,50.0,30.0
24580058,24,Longueuil,205.0,130.0,70.0,0.0
24580059,24,Longueuil,185.0,115.0,35.0,30.0
24580060,24,Longueuil,120.0,65.0,40.0,0.0
24580061,24,Longueuil,175.0,125.0,25.0,25.0
24580062,24,Longueuil,165.0,105.0,35.0,20.0
24580063,24,Longueuil,200.0,125.0,45.0,20.0
24580064,24,Longueuil,190.0,150.0,15.0,30.0
24580065,24,Longueuil,155.0,105.0,30.0,25.0
24580066,24,Longueuil,175.0,135.0,25.0,10.0
24580067,24,Longueuil,215.0,150.0,50.0,15.0
24580068,24,Longueuil,240.0,160.0,65.0,20.0
24580069,24,Longueuil,255.0,205.0,15.0,15.0
24580070,24,Longueuil,200.0,165.0,20.0,10.0
24580071,24,Longueuil,215.0,165.0,30.0,0.0
24580072,24,Longueuil,290.0,220.0,55.0,20.0
24580073,24,Longueuil,205.0,145.0,30.0,20.0
24580074,24,Longueuil,205.0,155.0,25.0,20.0
24580075,24,Longueuil,165.0,105.0,35.0,20.0
24580076,24,Longueuil,185.0,130.0,30.0,25.0
24580077,24,Longueuil,255.0,190.0,40.0,20.0
24580078,24,Longueuil,240.0,175.0,45.0,10.0
24580079,24,Longueuil,155.0,115.0,35.0,0.0
24580080,24,Longueuil,270.0,165.0,80.0,25.0
24580081,24,Longueuil,225.0,140.0,80.0,0.0
24580082,24,Longueuil,150.0,100.0,35.0,15.0
24580083,24,Longueuil,195.0,140.0,40.0,15.0
24580084,24,Longueuil,200.0,150.0,50.0,0.0
24580085,24,Longueuil,205.0,155.0,35.0,10.0
24580087,24,Longueuil,170.0,145.0,15.0,10.0
24580088,24,Longueuil,275.0,165.0,90.0,10.0
24580089,24,Longueuil,160.0,125.0,30.0,0.0
24580090,24,Longueuil,135.0,95.0,35.0,0.0
24580091,24,Longueuil,220.0,170.0,40.0,0.0
24580092,24,Longueuil,180.0,120.0,50.0,0.0
24580093,24,Longueuil,135.0,95.0,20.0,15.0
24580094,24,Longueuil,155.0,95.0,50.0,0.0
24580095,24,Longueuil,255.0,180.0,50.0,25.0
24580096,24,Longueuil,170.0,125.0,35.0,10.0
24580097,24,Longueuil,335.0,235.0,85.0,15.0
24580098,24,Longueuil,265.0,230.0,10.0,25.0
24580099,24,Longueuil,200.0,160.0,35.0,0.0
24580100,24,Longueuil,260.0,205.0,35.0,10.0
24580101,24,Longueuil,285.0,220.0,50.0,20.0
24580102,24,Longueuil,165.0,140.0,25.0,0.0
24580103,24,Longueuil,230.0,165.0,25.0,35.0
24580104,24,Longueuil,225.0,205.0,25.0,0.0
24580105,24,Longueuil,230.0,170.0,40.0,20.0
24580106,24,Longueuil,165.0,110.0,40.0,0.0
24580107,24,Longueuil,120.0,70.0,35.0,0.0
24580108,24,Longueuil,185.0,160.0,25.0,0.0
24580109,24,Longueuil,200.0,110.0,80.0,0.0
24580110,24,Longueuil,260.0,165.0,75.0,20.0
24580112,24,Longueuil,195.0,120.0,65.0,10.0
24580113,24,Longueuil,195.0,120.0,60.0,0.0
24580114,24,Longueuil,285.0,200.0,60.0,15.0
24580115,24,Longueuil,190.0,130.0,35.0,0.0
24580116,24,Longueuil,135.0,125.0,10.0,0.0
24580117,24,Longueuil,210.0,165.0,30.0,15.0
24580118,24,Longueuil,210.0,155.0,50.0,10.0
24580119,24,Longueuil,215.0,185.0,25.0,0.0
24580120,24,Longueuil,160.0,145.0,15.0,0.0
24580121,24,Longueuil,250.0,165.0,75.0,10.0
24580122,24,Longueuil,185.0,125.0,45.0,15.0
24580123,24,Longueuil,195.0,135.0,55.0,10.0
24580124,24,Longueuil,190.0,140.0,35.0,20.0
24580125,24,Longueuil,195.0,140.0,40.0,0.0
24580126,24,Longueuil,160.0,115.0,30.0,0.0
24580127,24,Longueuil,200.0,120.0,60.0,10.0
24580128,24,Longueuil,230.0,145.0,65.0,15.0
24580132,24,Longueuil,230.0,130.0,80.0,15.0
24580134,24,Longueuil,210.0,135.0,50.0,25.0
24580135,24,Longueuil,255.0,155.0,60.0,20.0
24580136,24,Longueuil,125.0,60.0,50.0,15.0
24580137,24,Longueuil,150.0,90.0,35.0,25.0
24580138,24,Longueuil,280.0,170.0,55.0,40.0
24580139,24,Longueuil,160.0,105.0,25.0,15.0
24580140,24,Longueuil,240.0,180.0,35.0,20.0
24580141,24,Longueuil,225.0,165.0,35.0,20.0
24580142,24,Longueuil,210.0,110.0,50.0,45.0
24580143,24,Longueuil,215.0,155.0,40.0,20.0
24580144,24,Longueuil,260.0,150.0,95.0,10.0
24580145,24,Longueuil,115.0,85.0,10.0,20.0
24580146,24,Longueuil,130.0,100.0,15.0,15.0
24580147,24,Longueuil,140.0,110.0,25.0,15.0
24580148,24,Longueuil,135.0,70.0,45.0,25.0
24580149,24,Longueuil,125.0,75.0,10.0,20.0
24580150,24,Longueuil,160.0,110.0,10.0,25.0
24580151,24,Longueuil,150.0,50.0,45.0,30.0
24580152,24,Longueuil,125.0,80.0,25.0,10.0
24580153,24,Longueuil,115.0,80.0,10.0,10.0
24580154,24,Longueuil,125.0,85.0,10.0,20.0
24580155,24,Longueuil,95.0,60.0,30.0,0.0
24580156,24,Longueuil,195.0,100.0,55.0,25.0
24580157,24,Longueuil,200.0,130.0,20.0,45.0
24580158,24,Longueuil,160.0,95.0,15.0,35.0
24580159,24,Longueuil,120.0,90.0,15.0,0.0
24580160,24,Longueuil,145.0,90.0,20.0,25.0
24580162,24,Longueuil,175.0,85.0,25.0,55.0
24580163,24,Longueuil,170.0,100.0,25.0,35.0
24580164,24,Longueuil,295.0,215.0,50.0,30.0
24580165,24,Longueuil,265.0,185.0,60.0,10.0
24580166,24,Longueuil,210.0,165.0,20.0,15.0
24580167,24,Longueuil,80.0,65.0,0.0,0.0
24580168,24,Longueuil,175.0,140.0,20.0,10.0
24580169,24,Longueuil,210.0,145.0,35.0,30.0
24580170,24,Longueuil,190.0,90.0,55.0,50.0
24580171,24,Longueuil,190.0,135.0,25.0,25.0
24580172,24,Longueuil,170.0,145.0,20.0,0.0
24580173,24,Longueuil,145.0,130.0,10.0,0.0
24580174,24,Longueuil,190.0,160.0,20.0,0.0
24580175,24,Longueuil,125.0,90.0,25.0,10.0
24580176,24,Longueuil,110.0,75.0,20.0,10.0
24580177,24,Longueuil,165.0,110.0,25.0,20.0
24580178,24,Longueuil,160.0,125.0,15.0,10.0
24580179,24,Longueuil,175.0,150.0,30.0,0.0
24580180,24,Longueuil,165.0,125.0,20.0,20.0
24580181,24,Longueuil,245.0,175.0,15.0,45.0
24580182,24,Longueuil,190.0,150.0,15.0,20.0
24580183,24,Longueuil,240.0,185.0,25.0,10.0
24580184,24,Longueuil,375.0,320.0,40.0,10.0
24580185,24,Longueuil,175.0,140.0,30.0,10.0
24580186,24,Longueuil,225.0,195.0,20.0,0.0
24580187,24,Longueuil,235.0,180.0,45.0,0.0
24580188,24,Longueuil,115.0,105.0,10.0,0.0
24580189,24,Longueuil,170.0,160.0,10.0,0.0
24580190,24,Longueuil,210.0,175.0,20.0,0.0
24580191,24,Longueuil,245.0,190.0,50.0,0.0
24580192,24,Longueuil,255.0,230.0,15.0,0.0
24580193,24,Longueuil,175.0,125.0,35.0,0.0
24580194,24,Longueuil,295.0,240.0,35.0,20.0
24580195,24,Longueuil,205.0,175.0,25.0,0.0
24580196,24,Longueuil,200.0,150.0,30.0,15.0
24580197,24,Longueuil,235.0,205.0,10.0,20.0
24580198,24,Longueuil,205.0,170.0,20.0,10.0
24580199,24,Longueuil,320.0,245.0,55.0,15.0
24580200,24,Longueuil,275.0,240.0,30.0,0.0
24580201,24,Longueuil,200.0,145.0,25.0,20.0
24580202,24,Longueuil,250.0,185.0,40.0,15.0
24580203,24,Longueuil,75.0,65.0,10.0,10.0
24580204,24,Longueuil,220.0,160.0,35.0,25.0
24580205,24,Longueuil,305.0,195.0,80.0,25.0
24580206,24,Longueuil,250.0,180.0,50.0,0.0
24580207,24,Longueuil,260.0,160.0,35.0,55.0
24580208,24,Longueuil,425.0,340.0,40.0,30.0
24580209,24,Longueuil,145.0,100.0,15.0,30.0
24580210,24,Longueuil,225.0,130.0,45.0,55.0
24580211,24,Longueuil,265.0,220.0,30.0,15.0
24580212,24,Longueuil,305.0,235.0,50.0,10.0
24580213,24,Longueuil,210.0,185.0,25.0,0.0
24580214,24,Longueuil,265.0,200.0,40.0,15.0
24580215,24,Longueuil,240.0,185.0,45.0,10.0
24580216,24,Longueuil,265.0,225.0,35.0,10.0
24580217,24,Longueuil,150.0,130.0,15.0,10.0
24580218,24,Longueuil,160.0,135.0,30.0,0.0
24580219,24,Longueuil,200.0,165.0,25.0,10.0
24580220,24,Longueuil,240.0,165.0,65.0,15.0
24580221,24,Longueuil,245.0,175.0,50.0,10.0
24580222,24,Longueuil,140.0,100.0,30.0,0.0
24580223,24,Longueuil,125.0,90.0,15.0,10.0
24580224,24,Longueuil,155.0,130.0,15.0,15.0
24580225,24,Longueuil,170.0,130.0,45.0,0.0
24580226,24,Longueuil,335.0,215.0,95.0,20.0
24580229,24,Longueuil,240.0,175.0,45.0,15.0
24580232,24,Longueuil,220.0,110.0,95.0,15.0
24580234,24,Longueuil,285.0,230.0,45.0,0.0
24580235,24,Longueuil,130.0,105.0,10.0,0.0
24580237,24,Longueuil,230.0,210.0,20.0,0.0
24580238,24,Longueuil,475.0,360.0,85.0,25.0
24580239,24,Longueuil,260.0,215.0,30.0,0.0
24580240,24,Longueuil,85.0,75.0,15.0,0.0
24580241,24,Longueuil,140.0,90.0,35.0,0.0
24580242,24,Longueuil,125.0,70.0,40.0,10.0
24580243,24,Longueuil,190.0,150.0,25.0,10.0
24580244,24,Longueuil,225.0,170.0,40.0,15.0
24580246,24,Longueuil,130.0,105.0,15.0,10.0
24580247,24,Longueuil,150.0,140.0,10.0,0.0
24580248,24,Longueuil,240.0,200.0,25.0,10.0
24580249,24,Longueuil,185.0,150.0,25.0,15.0
24580250,24,Longueuil,165.0,155.0,10.0,0.0
24580251,24,Longueuil,150.0,115.0,20.0,10.0
24580252,24,Longueuil,135.0,85.0,30.0,20.0
24580253,24,Longueuil,130.0,100.0,20.0,0.0
24580254,24,Longueuil,195.0,140.0,30.0,20.0
24580255,24,Longueuil,130.0,70.0,40.0,20.0
24580256,24,Longueuil,215.0,150.0,15.0,50.0
24580257,24,Longueuil,190.0,155.0,15.0,25.0
24580258,24,Longueuil,205.0,130.0,55.0,20.0
24580259,24,Longueuil,190.0,120.0,45.0,15.0
24580260,24,Longueuil,210.0,140.0,40.0,30.0
24580261,24,Longueuil,155.0,120.0,15.0,0.0
24580262,24,Longueuil,400.0,265.0,65.0,60.0
24580263,24,Longueuil,180.0,140.0,25.0,0.0
24580264,24,Longueuil,265.0,165.0,60.0,25.0
24580265,24,Longueuil,345.0,285.0,40.0,20.0
24580266,24,Longueuil,195.0,140.0,55.0,0.0
24580267,24,Longueuil,325.0,225.0,65.0,20.0
24580268,24,Longueuil,195.0,130.0,45.0,10.0
24580269,24,Longueuil,495.0,360.0,80.0,35.0
24580271,24,Longueuil,380.0,290.0,40.0,40.0
24580273,24,Longueuil,85.0,80.0,0.0,0.0
24580274,24,Longueuil,310.0,270.0,30.0,10.0
24580275,24,Longueuil,170.0,145.0,20.0,0.0
24580276,24,Longueuil,100.0,85.0,10.0,0.0
24580277,24,Longueuil,1025.0,885.0,85.0,25.0
24580278,24,Longueuil,610.0,520.0,65.0,0.0
24580279,24,Longueuil,200.0,155.0,25.0,10.0
24580280,24,Longueuil,190.0,170.0,15.0,0.0
24580281,24,Longueuil,485.0,380.0,95.0,10.0
24580282,24,Longueuil,315.0,265.0,30.0,15.0
24580284,24,Longueuil,110.0,85.0,15.0,15.0
24580285,24,Longueuil,120.0,90.0,10.0,0.0
24580286,24,Longueuil,220.0,165.0,40.0,0.0
24580287,24,Longueuil,105.0,85.0,10.0,10.0
24580288,24,Longueuil,120.0,100.0,10.0,0.0
24580289,24,Longueuil,215.0,170.0,30.0,0.0
24580290,24,Longueuil,180.0,155.0,15.0,0.0
24580293,24,Longueuil,155.0,120.0,35.0,0.0
24580294,24,Longueuil,150.0,125.0,25.0,0.0
24580295,24,Longueuil,260.0,170.0,65.0,15.0
24580296,24,Longueuil,170.0,115.0,50.0,10.0
24580297,24,Longueuil,210.0,145.0,55.0,10.0
24580298,24,Longueuil,230.0,175.0,55.0,0.0
24580299,24,Longueuil,245.0,135.0,90.0,15.0
24580300,24,Longueuil,245.0,200.0,40.0,10.0
24580302,24,Longueuil,220.0,175.0,30.0,10.0
24580303,24,Longueuil,160.0,130.0,20.0,0.0
24580304,24,Longueuil,200.0,175.0,15.0,0.0
24580305,24,Longueuil,120.0,110.0,10.0,0.0
24580306,24,Longueuil,230.0,185.0,35.0,10.0
24580307,24,Longueuil,255.0,210.0,20.0,25.0
24580308,24,Longueuil,325.0,265.0,35.0,20.0
24580309,24,Longueuil,155.0,125.0,15.0,0.0
24580310,24,Longueuil,90.0,75.0,15.0,0.0
24580311,24,Longueuil,190.0,155.0,25.0,0.0
24580312,24,Longueuil,110.0,90.0,0.0,0.0
24580313,24,Longueuil,230.0,190.0,20.0,0.0
24580314,24,Longueuil,355.0,310.0,30.0,10.0
24580315,24,Longueuil,200.0,170.0,15.0,15.0
24580316,24,Longueuil,120.0,75.0,35.0,0.0
24580317,24,Longueuil,200.0,160.0,20.0,10.0
24580318,24,Longueuil,260.0,200.0,35.0,15.0
24580319,24,Longueuil,165.0,120.0,30.0,10.0
24580320,24,Longueuil,225.0,180.0,25.0,10.0
24580321,24,Longueuil,170.0,140.0,20.0,0.0
24580322,24,Longueuil,200.0,170.0,20.0,10.0
24580323,24,Longueuil,160.0,110.0,45.0,0.0
24580324,24,Longueuil,250.0,185.0,40.0,15.0
24580325,24,Longueuil,275.0,200.0,40.0,40.0
24580326,24,Longueuil,375.0,265.0,75.0,25.0
24580327,24,Longueuil,345.0,240.0,70.0,35.0
24580328,24,Longueuil,140.0,115.0,10.0,10.0
24580329,24,Longueuil,420.0,330.0,55.0,30.0
24580332,24,Longueuil,160.0,130.0,25.0,0.0
24580333,24,Longueuil,205.0,185.0,15.0,0.0
24580334,24,Longueuil,155.0,145.0,15.0,0.0
24580335,24,Longueuil,210.0,165.0,20.0,15.0
24580336,24,Longueuil,240.0,190.0,25.0,15.0
24580337,24,Longueuil,105.0,90.0,15.0,0.0
24580338,24,Longueuil,145.0,120.0,20.0,0.0
24580339,24,Longueuil,205.0,160.0,25.0,15.0
24580340,24,Longueuil,200.0,160.0,30.0,0.0
24580341,24,Longueuil,135.0,100.0,30.0,10.0
24580342,24,Longueuil,300.0,240.0,40.0,10.0
24580343,24,Longueuil,165.0,155.0,10.0,0.0
24580344,24,Longueuil,220.0,175.0,35.0,0.0
24580345,24,Longueuil,135.0,85.0,30.0,0.0
24580346,24,Longueuil,195.0,150.0,40.0,0.0
24580347,24,Longueuil,195.0,165.0,30.0,0.0
24580348,24,Longueuil,135.0,105.0,10.0,10.0
24580349,24,Longueuil,405.0,355.0,40.0,10.0
24580350,24,Longueuil,570.0,425.0,105.0,30.0
24580351,24,Longueuil,155.0,150.0,0.0,0.0
24580352,24,Longueuil,135.0,100.0,20.0,0.0
24580353,24,Longueuil,235.0,180.0,45.0,10.0
24580354,24,Longueuil,175.0,130.0,30.0,0.0
24580355,24,Longueuil,115.0,95.0,15.0,0.0
24580356,24,Longueuil,135.0,105.0,15.0,0.0
24580357,24,Longueuil,110.0,85.0,0.0,0.0
24580358,24,Longueuil,115.0,100.0,10.0,0.0
24580359,24,Longueuil,150.0,105.0,35.0,10.0
24580360,24,Longueuil,90.0,85.0,0.0,0.0
24580361,24,Longueuil,155.0,130.0,20.0,0.0
24580362,24,Longueuil,100.0,85.0,15.0,0.0
24580363,24,Longueuil,225.0,185.0,25.0,15.0
24580364,24,Longueuil,180.0,140.0,15.0,25.0
24580365,24,Longueuil,180.0,140.0,35.0,10.0
24580366,24,Longueuil,125.0,95.0,15.0,10.0
24580367,24,Longueuil,65.0,45.0,10.0,0.0
24580368,24,Longueuil,380.0,240.0,90.0,40.0
24580369,24,Longueuil,115.0,80.0,20.0,0.0
24580370,24,Longueuil,115.0,85.0,25.0,0.0
24580371,24,Longueuil,55.0,50.0,0.0,0.0
24580372,24,Longueuil,135.0,120.0,15.0,0.0
24580373,24,Longueuil,75.0,50.0,10.0,10.0
24580374,24,Longueuil,90.0,65.0,15.0,0.0
24580375,24,Longueuil,85.0,70.0,10.0,0.0
24580376,24,Longueuil,115.0,90.0,15.0,0.0
24580377,24,Longueuil,165.0,115.0,35.0,0.0
24580378,24,Longueuil,180.0,125.0,45.0,0.0
24580379,24,Longueuil,85.0,55.0,20.0,10.0
24580380,24,Longueuil,120.0,75.0,40.0,0.0
24580381,24,Longueuil,150.0,140.0,10.0,0.0
24580382,24,Longueuil,75.0,45.0,20.0,0.0
24580383,24,Longueuil,345.0,275.0,65.0,0.0
24580384,24,Longueuil,155.0,125.0,35.0,0.0
24580385,24,Longueuil,340.0,255.0,60.0,10.0
24580386,24,Longueuil,100.0,75.0,15.0,0.0
24580387,24,Longueuil,65.0,65.0,0.0,0.0
24580388,24,Longueuil,105.0,75.0,25.0,0.0
24580390,24,Longueuil,245.0,210.0,15.0,10.0
24580391,24,Longueuil,330.0,270.0,50.0,0.0
24580392,24,Longueuil,185.0,135.0,35.0,0.0
24580395,24,Longueuil,190.0,160.0,15.0,0.0
24580396,24,Longueuil,240.0,210.0,20.0,0.0
24580398,24,Longueuil,160.0,125.0,30.0,10.0
24580399,24,Longueuil,210.0,175.0,25.0,10.0
24580400,24,Longueuil,140.0,135.0,10.0,0.0
24580401,24,Longueuil,180.0,150.0,20.0,0.0
24580403,24,Longueuil,345.0,285.0,40.0,15.0
24580404,24,Longueuil,90.0,85.0,0.0,0.0
24580405,24,Longueuil,2280.0,1885.0,285.0,75.0
24580406,24,Longueuil,235.0,200.0,25.0,0.0
24580408,24,Longueuil,125.0,100.0,15.0,0.0
24580409,24,Longueuil,100.0,75.0,25.0,0.0
24580410,24,Longueuil,110.0,95.0,15.0,0.0
24580411,24,Longueuil,85.0,55.0,25.0,0.0
24580412,24,Longueuil,155.0,100.0,35.0,15.0
24580413,24,Longueuil,270.0,225.0,25.0,25.0
24580414,24,Longueuil,80.0,60.0,15.0,0.0
24580415,24,Longueuil,65.0,45.0,15.0,0.0
24580416,24,Longueuil,380.0,295.0,30.0,30.0
24580417,24,Longueuil,80.0,60.0,10.0,0.0
24580419,24,Longueuil,165.0,130.0,15.0,20.0
24580420,24,Longueuil,105.0,80.0,15.0,0.0
24580421,24,Longueuil,100.0,85.0,10.0,0.0
24580422,24,Longueuil,425.0,350.0,50.0,25.0
24580423,24,Longueuil,200.0,190.0,15.0,0.0
24580424,24,Longueuil,180.0,160.0,15.0,0.0
24580428,24,Longueuil,170.0,150.0,10.0,0.0
24580429,24,Longueuil,430.0,360.0,45.0,20.0
24580430,24,Longueuil,120.0,100.0,15.0,0.0
24580431,24,Longueuil,95.0,75.0,15.0,0.0
24580432,24,Longueuil,290.0,245.0,50.0,0.0
24580433,24,Longueuil,280.0,220.0,45.0,0.0
24580434,24,Longueuil,185.0,165.0,10.0,0.0
24580435,24,Longueuil,695.0,560.0,110.0,15.0
24580436,24,Longueuil,270.0,210.0,20.0,45.0
24580437,24,Longueuil,275.0,225.0,40.0,10.0
24580440,24,Longueuil,140.0,100.0,25.0,0.0
24580441,24,Longueuil,290.0,205.0,50.0,35.0
24580442,24,Longueuil,270.0,225.0,20.0,20.0
24580443,24,Longueuil,145.0,115.0,25.0,0.0
24580444,24,Longueuil,230.0,175.0,35.0,10.0
24580445,24,Longueuil,190.0,150.0,30.0,10.0
24580446,24,Longueuil,200.0,155.0,40.0,0.0
24580447,24,Longueuil,155.0,150.0,10.0,0.0
24580448,24,Longueuil,150.0,125.0,25.0,0.0
24580449,24,Longueuil,175.0,145.0,20.0,0.0
24580450,24,Longueuil,240.0,195.0,25.0,15.0
24580451,24,Longueuil,170.0,155.0,15.0,0.0
24580452,24,Longueuil,140.0,100.0,25.0,10.0
24580453,24,Longueuil,150.0,135.0,0.0,0.0
24580454,24,Longueuil,130.0,95.0,30.0,0.0
24580455,24,Longueuil,140.0,115.0,15.0,0.0
24580457,24,Longueuil,595.0,500.0,60.0,30.0
24580458,24,Longueuil,315.0,270.0,20.0,15.0
24580459,24,Longueuil,165.0,150.0,15.0,0.0
24580460,24,Longueuil,190.0,170.0,20.0,0.0
24580461,24,Longueuil,130.0,110.0,15.0,0.0
24580462,24,Longueuil,230.0,210.0,15.0,0.0
24580463,24,Longueuil,195.0,190.0,0.0,0.0
24580464,24,Longueuil,1165.0,1030.0,80.0,20.0
24580465,24,Longueuil,425.0,350.0,55.0,10.0
24580466,24,Longueuil,230.0,190.0,35.0,0.0
24580467,24,Longueuil,735.0,645.0,85.0,0.0
24580468,24,Longueuil,320.0,275.0,20.0,10.0
24580469,24,Longueuil,80.0,65.0,0.0,10.0
24580470,24,Longueuil,570.0,510.0,35.0,15.0
24580471,24,Longueuil,160.0,95.0,55.0,10.0
24580472,24,Longueuil,175.0,140.0,40.0,0.0
24580473,24,Longueuil,230.0,190.0,25.0,10.0
24580474,24,Longueuil,215.0,190.0,25.0,0.0
24580475,24,Longueuil,195.0,145.0,35.0,10.0
24580476,24,Longueuil,265.0,250.0,15.0,0.0
24580477,24,Longueuil,165.0,135.0,30.0,0.0
24580478,24,Longueuil,170.0,140.0,15.0,0.0
24580479,24,Longueuil,175.0,140.0,30.0,0.0
24580480,24,Longueuil,150.0,120.0,25.0,0.0
24580481,24,Longueuil,130.0,90.0,25.0,0.0
24580482,24,Longueuil,160.0,135.0,25.0,0.0
24580483,24,Longueuil,130.0,115.0,15.0,0.0
24580484,24,Longueuil,155.0,135.0,0.0,0.0
24580485,24,Longueuil,115.0,100.0,10.0,0.0
24580486,24,Longueuil,185.0,155.0,15.0,10.0
24580487,24,Longueuil,170.0,140.0,20.0,0.0
24580488,24,Longueuil,175.0,145.0,20.0,0.0
24580489,24,Longueuil,285.0,210.0,60.0,15.0
24580490,24,Longueuil,145.0,110.0,30.0,0.0
24580491,24,Longueuil,225.0,210.0,15.0,0.0
24580492,24,Longueuil,210.0,160.0,40.0,10.0
24580493,24,Longueuil,215.0,200.0,15.0,0.0
24580494,24,Longueuil,220.0,170.0,35.0,10.0
24580495,24,Longueuil,190.0,145.0,25.0,15.0
24580496,24,Longueuil,200.0,170.0,15.0,0.0
24580497,24,Longueuil,225.0,160.0,45.0,15.0
24580498,24,Longueuil,195.0,135.0,60.0,0.0
24580499,24,Longueuil,180.0,170.0,0.0,0.0
24580500,24,Longueuil,185.0,165.0,15.0,0.0
24580501,24,Longueuil,145.0,125.0,20.0,0.0
24580502,24,Longueuil,235.0,190.0,45.0,0.0
24580503,24,Longueuil,730.0,560.0,130.0,40.0
24580504,24,Longueuil,180.0,165.0,15.0,0.0
24580505,24,Longueuil,245.0,215.0,15.0,10.0
24580506,24,Longueuil,245.0,195.0,40.0,10.0
24580508,24,Longueuil,125.0,100.0,25.0,0.0
24580509,24,Longueuil,175.0,145.0,20.0,10.0
24580511,24,Longueuil,250.0,185.0,45.0,15.0
24580512,24,Longueuil,300.0,235.0,50.0,0.0
24580513,24,Longueuil,195.0,175.0,10.0,10.0
24580514,24,Longueuil,325.0,260.0,35.0,20.0
24580515,24,Longueuil,320.0,250.0,55.0,0.0
24580516,24,Longueuil,260.0,200.0,30.0,25.0
24580517,24,Longueuil,390.0,350.0,25.0,0.0
24580518,24,Longueuil,190.0,150.0,20.0,10.0
24580519,24,Longueuil,90.0,70.0,0.0,0.0
24580520,24,Longueuil,110.0,95.0,15.0,0.0
24580521,24,Longueuil,160.0,120.0,35.0,0.0
24580522,24,Longueuil,185.0,135.0,40.0,0.0
24580523,24,Longueuil,120.0,80.0,20.0,15.0
24580526,24,Longueuil,260.0,185.0,50.0,20.0
24580527,24,Longueuil,210.0,175.0,30.0,0.0
24580528,24,Longueuil,140.0,100.0,35.0,0.0
24580529,24,Longueuil,180.0,120.0,55.0,0.0
24580530,24,Longueuil,95.0,70.0,20.0,0.0
24580531,24,Longueuil,135.0,105.0,25.0,0.0
24580532,24,Longueuil,290.0,215.0,50.0,20.0
24580533,24,Longueuil,105.0,70.0,10.0,20.0
24580534,24,Longueuil,190.0,110.0,60.0,15.0
24580535,24,Longueuil,165.0,105.0,25.0,35.0
24580536,24,Longueuil,135.0,90.0,15.0,15.0
